Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Oroville,Washington,3019,US-Canada Border,Jan-24,Rail Containers Loaded,0,49,-119.462,POINT (-119.461833 49.000083)
Oroville,Washington,3019,US-Canada Border,Jan-24,Trucks,2771,49,-119.462,POINT (-119.461833 49.000083)
Hansboro,North Dakota,3415,US-Canada Border,Jan-24,Personal Vehicle Passengers,1650,49,-99.347,POINT (-99.346527 48.999583)
Frontier,Washington,3020,US-Canada Border,Jan-24,Train Passengers,57,49,-117.832,POINT (-117.831527 49.0005)
Baudette,Minnesota,3424,US-Canada Border,Jan-24,Train Passengers,434,48.719,-94.59,POINT (-94.590467 48.719109)
Warroad,Minnesota,3423,US-Canada Border,Jan-24,Buses,157,48.999,-95.377,POINT (-95.376555 48.999)
Whitetail,Montana,3312,US-Canada Border,Jan-24,Trucks,6,48.999,-105.162,POINT (-105.162324 48.999347)
Naco,Arizona,2603,US-Mexico Border,Jan-24,Truck Containers Empty,137,31.334,-109.948,POINT (-109.948413 31.334084)
Norton,Vermont,0211,US-Canada Border,Jan-24,Truck Containers Loaded,1356,45.011,-71.793,POINT (-71.793219 45.010771)
Tornillo,Texas,2404,US-Mexico Border,Jan-24,Trains,0,31.435,-106.143,POINT (-106.142669 31.435334)
Maida,North Dakota,3416,US-Canada Border,Jan-24,Pedestrians,0,49,-98.365,POINT (-98.36525 49.00025)
Fort Fairfield,Maine,0107,US-Canada Border,Jan-24,Pedestrians,0,46.765,-67.789,POINT (-67.789471 46.765323)
Maida,North Dakota,3416,US-Canada Border,Jan-24,Pedestrians,0,49,-98.365,POINT (-98.36525 49.00025)
Ambrose,North Dakota,3410,US-Canada Border,Jan-24,Train Passengers,0,48.999,-103.487,POINT (-103.486555 48.999305)
Tornillo,Texas,2404,US-Mexico Border,Jan-24,Rail Containers Loaded,0,31.435,-106.143,POINT (-106.142669 31.435334)
Piegan,Montana,3316,US-Canada Border,Jan-24,Buses,1,48.998,-113.379,POINT (-113.378777 48.998083)
Baudette,Minnesota,3424,US-Canada Border,Jan-24,Bus Passengers,564,48.719,-94.59,POINT (-94.590467 48.719109)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Personal Vehicles,59325,44.347,-75.984,POINT (-75.983592 44.347229)
Trout River,New York,0715,US-Canada Border,Jan-24,Buses,2,44.992,-74.308,POINT (-74.308172 44.992058)
Carbury,North Dakota,3421,US-Canada Border,Jan-24,Trucks,144,48.999,-100.556,POINT (-100.555805 48.999416)
Vanceboro,Maine,0105,US-Canada Border,Jan-24,Rail Containers Empty,21,45.569,-67.429,POINT (-67.428541 45.568761)
Opheim,Montana,3317,US-Canada Border,Jan-24,Truck Containers Loaded,0,49,-106.378,POINT (-106.377583 48.999527)
Douglas,Arizona,2601,US-Mexico Border,Jan-24,Rail Containers Empty,0,31.334,-109.56,POINT (-109.560344 31.334043)
Danville,Washington,3012,US-Canada Border,Jan-24,Bus Passengers,0,49,-118.504,POINT (-118.503722 49.000083)
Walhalla,North Dakota,3407,US-Canada Border,Jan-24,Train Passengers,0,49,-97.908,POINT (-97.908416 49.000472)
Roosville,Montana,3318,US-Canada Border,Jan-24,Truck Containers Loaded,1751,49,-115.056,POINT (-115.056027 48.999638)
Champlain Rouses Point,New York,0712,US-Canada Border,Jan-24,Trains,101,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
San Luis,Arizona,2608,US-Mexico Border,Jan-24,Buses,8,32.485,-114.782,POINT (-114.7822222 32.485)
Jackman,Maine,0104,US-Canada Border,Jan-24,Pedestrians,137,45.806,-70.397,POINT (-70.396722 45.805661)
Highgate Springs,Vermont,0212,US-Canada Border,Jan-24,Pedestrians,0,45.015,-73.085,POINT (-73.085037 45.015414)
International Falls,Minnesota,3604,US-Canada Border,Jan-24,Buses,15,48.608,-93.401,POINT (-93.401355 48.6078)
Bridgewater,Maine,0127,US-Canada Border,Jan-24,Rail Containers Loaded,0,46.45,-67.785,POINT (-67.78484 46.450335)
Champlain Rouses Point,New York,0712,US-Canada Border,Jan-24,Truck Containers Loaded,0,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Oroville,Washington,3019,US-Canada Border,Jan-24,Truck Containers Empty,0,49,-119.462,POINT (-119.461833 49.000083)
Ambrose,North Dakota,3410,US-Canada Border,Jan-24,Personal Vehicle Passengers,1035,48.999,-103.487,POINT (-103.486555 48.999305)
Noonan,North Dakota,3420,US-Canada Border,Jan-24,Personal Vehicle Passengers,9704,48.999,-103.004,POINT (-103.004361 48.999333)
Columbus,New Mexico,2406,US-Mexico Border,Jan-24,Truck Containers Loaded,148,31.784,-107.628,POINT (-107.627948 31.783742)
Pinecreek,Minnesota,3425,US-Canada Border,Jan-24,Truck Containers Loaded,0,49,-95.978,POINT (-95.977694 48.999916)
Del Bonita,Montana,3322,US-Canada Border,Jan-24,Truck Containers Loaded,42,48.999,-112.788,POINT (-112.78825 48.998555)
Pinecreek,Minnesota,3425,US-Canada Border,Jan-24,Trucks,80,49,-95.978,POINT (-95.977694 48.999916)
Trout River,New York,0715,US-Canada Border,Jan-24,Rail Containers Empty,0,44.992,-74.308,POINT (-74.308172 44.992058)
Calexico East,California,2507,US-Mexico Border,Jan-24,Truck Containers Loaded,0,32.673,-115.388,POINT (-115.388018 32.673389)
Van Buren,Maine,0108,US-Canada Border,Jan-24,Buses,1,47.16,-67.931,POINT (-67.930799 47.159645)
San Ysidro,California,2504,US-Mexico Border,Jan-24,Bus Passengers,77003,32.543,-117.029,POINT (-117.028761 32.542528)
Otay Mesa,California,2506,US-Mexico Border,Jan-24,Pedestrians,52240,32.55,-116.939,POINT (-116.938538 32.55033)
Otay Mesa,California,2506,US-Mexico Border,Jan-24,Rail Containers Loaded,0,32.55,-116.939,POINT (-116.938538 32.55033)
Andrade,California,2502,US-Mexico Border,Jan-24,Buses,37,32.718,-114.728,POINT (-114.72832 32.718143)
Madawaska,Maine,0109,US-Canada Border,Jan-24,Pedestrians,1010,47.36,-68.329,POINT (-68.328684 47.360052)
Fortuna,North Dakota,3417,US-Canada Border,Jan-24,Rail Containers Empty,0,49,-103.809,POINT (-103.80925 48.999555)
Bridgewater,Maine,0127,US-Canada Border,Jan-24,Rail Containers Empty,0,46.45,-67.785,POINT (-67.78484 46.450335)
Eastport,Idaho,3302,US-Canada Border,Jan-24,Trains,36,49.001,-116.181,POINT (-116.181027 49.000555)
Andrade,California,2502,US-Mexico Border,Jan-24,Trucks,410,32.718,-114.728,POINT (-114.72832 32.718143)
Naco,Arizona,2603,US-Mexico Border,Jan-24,Trains,0,31.334,-109.948,POINT (-109.948413 31.334084)
Champlain Rouses Point,New York,0712,US-Canada Border,Jan-24,Rail Containers Empty,0,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Opheim,Montana,3317,US-Canada Border,Jan-24,Personal Vehicle Passengers,841,49,-106.378,POINT (-106.377583 48.999527)
Ferry,Washington,3013,US-Canada Border,Jan-24,Train Passengers,0,49,-118.761,POINT (-118.761166 49.000083)
Brownsville,Texas,2301,US-Mexico Border,Jan-24,Rail Containers Loaded,1188,25.952,-97.401,POINT (-97.40067 25.95155)
Noyes,Minnesota,3402,US-Canada Border,Jan-24,Truck Containers Loaded,0,49,-97.207,POINT (-97.206601 49.000171)
Carbury,North Dakota,3421,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.999,-100.556,POINT (-100.555805 48.999416)
Boundary,Washington,3015,US-Canada Border,Jan-24,Trucks,0,49.001,-117.628,POINT (-117.627583 49.00075)
Rio Grande City,Texas,2307,US-Mexico Border,Jan-24,Personal Vehicle Passengers,161795,26.366,-98.803,POINT (-98.802513 26.365761)
St John,North Dakota,3405,US-Canada Border,Jan-24,Buses,1,48.999,-99.659,POINT (-99.659111 48.999277)
Sherwood,North Dakota,3414,US-Canada Border,Jan-24,Trains,0,48.999,-101.628,POINT (-101.627527 48.999305)
Warroad,Minnesota,3423,US-Canada Border,Jan-24,Trains,167,48.999,-95.377,POINT (-95.376555 48.999)
Fort Fairfield,Maine,0107,US-Canada Border,Jan-24,Bus Passengers,18,46.765,-67.789,POINT (-67.789471 46.765323)
Naco,Arizona,2603,US-Mexico Border,Jan-24,Personal Vehicles,21480,31.334,-109.948,POINT (-109.948413 31.334084)
Port Huron,Michigan,3802,US-Canada Border,Jan-24,Trucks,56783,42.999,-82.424,POINT (-82.423611 42.998611)
Ogdensburg,New York,0701,US-Canada Border,Jan-24,Truck Containers Empty,126,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Fort Kent,Maine,0110,US-Canada Border,Jan-24,Trucks,1399,47.249,-68.604,POINT (-68.603918 47.249206)
Houlton,Maine,0106,US-Canada Border,Jan-24,Buses,32,46.135,-67.781,POINT (-67.781288 46.134879)
Antler,North Dakota,3413,US-Canada Border,Jan-24,Trains,0,48.999,-101.296,POINT (-101.296055 48.999472)
Beecher Falls,Vermont,0206,US-Canada Border,Jan-24,Personal Vehicle Passengers,17324,45.013,-71.505,POINT (-71.505309 45.013411)
Noyes,Minnesota,3402,US-Canada Border,Jan-24,Personal Vehicle Passengers,3619,49,-97.207,POINT (-97.206601 49.000171)
Portal,North Dakota,3403,US-Canada Border,Jan-24,Rail Containers Empty,0,48.999,-102.552,POINT (-102.551944 48.998944)
Dalton Cache,Alaska,3106,US-Canada Border,Jan-24,Pedestrians,225,59.451,-136.362,POINT (-136.361944 59.450556)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Rail Containers Empty,0,44.347,-75.984,POINT (-75.983592 44.347229)
Dunseith,North Dakota,3422,US-Canada Border,Jan-24,Trains,0,48.999,-100.052,POINT (-100.052166 48.999277)
Nogales,Arizona,2604,US-Mexico Border,Jan-24,Trains,70,31.333,-110.943,POINT (-110.942516 31.332839)
Laredo,Texas,2304,US-Mexico Border,Jan-24,Personal Vehicle Passengers,1177300,27.5,-99.507,POINT (-99.507412 27.499561)
Noyes,Minnesota,3402,US-Canada Border,Jan-24,Rail Containers Empty,0,49,-97.207,POINT (-97.206601 49.000171)
Pembina,North Dakota,3401,US-Canada Border,Jan-24,Rail Containers Loaded,0,49,-97.237,POINT (-97.237036 49.000453)
St John,North Dakota,3405,US-Canada Border,Jan-24,Buses,1,48.999,-99.659,POINT (-99.659111 48.999277)
Piegan,Montana,3316,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.998,-113.379,POINT (-113.378777 48.998083)
Massena,New York,0704,US-Canada Border,Jan-24,Bus Passengers,9526,44.991,-74.74,POINT (-74.739722 44.990556)
San Ysidro,California,2504,US-Mexico Border,Jan-24,Rail Containers Loaded,0,32.543,-117.029,POINT (-117.028761 32.542528)
Portland,Maine,0101,US-Canada Border,Jan-24,Bus Passengers,2065,43.659,-70.243,POINT (-70.243056 43.659444)
Presidio,Texas,2403,US-Mexico Border,Jan-24,Pedestrians,1136,29.562,-104.395,POINT (-104.394907 29.561827)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Truck Containers Loaded,108,44.347,-75.984,POINT (-75.983592 44.347229)
Whitetail,Montana,3312,US-Canada Border,Jan-24,Personal Vehicle Passengers,721,48.999,-105.162,POINT (-105.162324 48.999347)
Rio Grande City,Texas,2307,US-Mexico Border,Jan-24,Train Passengers,0,26.366,-98.803,POINT (-98.802513 26.365761)
Danville,Washington,3012,US-Canada Border,Jan-24,Rail Containers Empty,0,49,-118.504,POINT (-118.503722 49.000083)
Port Huron,Michigan,3802,US-Canada Border,Jan-24,Personal Vehicle Passengers,309325,42.999,-82.424,POINT (-82.423611 42.998611)
Scobey,Montana,3309,US-Canada Border,Jan-24,Pedestrians,0,49,-105.408,POINT (-105.407638 48.999527)
Oroville,Washington,3019,US-Canada Border,Jan-24,Truck Containers Empty,144,49,-119.462,POINT (-119.461833 49.000083)
Portal,North Dakota,3403,US-Canada Border,Jan-24,Trucks,6427,48.999,-102.552,POINT (-102.551944 48.998944)
Calexico,California,2503,US-Mexico Border,Jan-24,Truck Containers Loaded,6869,32.673,-115.388,POINT (-115.388018 32.673389)
Lukeville,Arizona,2602,US-Mexico Border,Jan-24,Truck Containers Empty,89,31.88,-112.817,POINT (-112.817077 31.880195)
Ambrose,North Dakota,3410,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Douglas,Arizona,2601,US-Mexico Border,Jan-24,Rail Containers Loaded,0,31.334,-109.56,POINT (-109.560344 31.334043)
Sumas,Washington,3009,US-Canada Border,Jan-24,Rail Containers Empty,0,49.002,-122.265,POINT (-122.264805 49.002388)
Sarles,North Dakota,3409,US-Canada Border,Jan-24,Bus Passengers,25,49,-98.938,POINT (-98.938361 49.000027)
Noyes,Minnesota,3402,US-Canada Border,Jan-24,Trains,108,49,-97.207,POINT (-97.206601 49.000171)
Calais,Maine,0115,US-Canada Border,Jan-24,Pedestrians,3796,45.189,-67.275,POINT (-67.275381 45.188548)
Del Bonita,Montana,3322,US-Canada Border,Jan-24,Personal Vehicle Passengers,4501,48.999,-112.788,POINT (-112.78825 48.998555)
Tecate,California,2505,US-Mexico Border,Jan-24,Truck Containers Empty,1861,32.576,-116.626,POINT (-116.626216 32.576428)
Portal,North Dakota,3403,US-Canada Border,Jan-24,Trains,99,48.999,-102.552,POINT (-102.551944 48.998944)
Ogdensburg,New York,0701,US-Canada Border,Jan-24,Personal Vehicle Passengers,60191,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Progreso,Texas,2309,US-Mexico Border,Jan-24,Rail Containers Empty,0,26.062,-97.95,POINT (-97.949958 26.062133)
Skagway,Alaska,3103,US-Canada Border,Jan-24,Trucks,204,59.63,-135.164,POINT (-135.164444 59.629722)
Derby Line,Vermont,0209,US-Canada Border,Jan-24,Personal Vehicle Passengers,260744,45.006,-72.099,POINT (-72.099279 45.005739)
Fort Kent,Maine,0110,US-Canada Border,Jan-24,Buses,0,47.249,-68.604,POINT (-68.603918 47.249206)
Oroville,Washington,3019,US-Canada Border,Jan-24,Personal Vehicle Passengers,65257,49,-119.462,POINT (-119.461833 49.000083)
Baudette,Minnesota,3424,US-Canada Border,Jan-24,Truck Containers Empty,248,48.719,-94.59,POINT (-94.590467 48.719109)
Raymond,Montana,3301,US-Canada Border,Jan-24,Pedestrians,0,48.999,-104.574,POINT (-104.574333 48.999194)
San Luis,Arizona,2608,US-Mexico Border,Jan-24,Pedestrians,300427,32.485,-114.782,POINT (-114.7822222 32.485)
Ambrose,North Dakota,3410,US-Canada Border,Jan-24,Truck Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Van Buren,Maine,0108,US-Canada Border,Jan-24,Buses,0,47.16,-67.931,POINT (-67.930799 47.159645)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Jan-24,Rail Containers Loaded,1302,46.509,-84.361,POINT (-84.360833 46.508611)
Andrade,California,2502,US-Mexico Border,Jan-24,Bus Passengers,141,32.718,-114.728,POINT (-114.72832 32.718143)
Madawaska,Maine,0109,US-Canada Border,Jan-24,Rail Containers Empty,0,47.36,-68.329,POINT (-68.328684 47.360052)
Bridgewater,Maine,0127,US-Canada Border,Jan-24,Pedestrians,0,46.45,-67.785,POINT (-67.78484 46.450335)
Frontier,Washington,3020,US-Canada Border,Jan-24,Buses,57,49,-117.832,POINT (-117.831527 49.0005)
Sasabe,Arizona,2606,US-Mexico Border,Jan-24,Rail Containers Empty,0,31.483,-111.544,POINT (-111.544363 31.483039)
Sweetgrass,Montana,3310,US-Canada Border,Jan-24,Trucks,10275,48.998,-111.96,POINT (-111.959611 48.998388)
Van Buren,Maine,0108,US-Canada Border,Jan-24,Pedestrians,554,47.16,-67.931,POINT (-67.930799 47.159645)
Pembina,North Dakota,3401,US-Canada Border,Jan-24,Pedestrians,8,49,-97.237,POINT (-97.237036 49.000453)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Bus Passengers,6443,44.347,-75.984,POINT (-75.983592 44.347229)
Norton,Vermont,0211,US-Canada Border,Jan-24,Buses,12,45.011,-71.793,POINT (-71.793219 45.010771)
Ogdensburg,New York,0701,US-Canada Border,Jan-24,Bus Passengers,787,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Brownsville,Texas,2301,US-Mexico Border,Jan-24,Trains,82,25.952,-97.401,POINT (-97.40067 25.95155)
Northgate,North Dakota,3406,US-Canada Border,Jan-24,Bus Passengers,0,48.999,-102.275,POINT (-102.27475 48.998833)
Warroad,Minnesota,3423,US-Canada Border,Jan-24,Rail Containers Empty,0,48.999,-95.377,POINT (-95.376555 48.999)
Beecher Falls,Vermont,0206,US-Canada Border,Jan-24,Truck Containers Loaded,0,45.013,-71.505,POINT (-71.505309 45.013411)
Fort Kent,Maine,0110,US-Canada Border,Jan-24,Rail Containers Loaded,0,47.249,-68.604,POINT (-68.603918 47.249206)
Neche,North Dakota,3404,US-Canada Border,Jan-24,Bus Passengers,45,49.001,-97.557,POINT (-97.557333 49.000527)
Opheim,Montana,3317,US-Canada Border,Jan-24,Pedestrians,15,49,-106.378,POINT (-106.377583 48.999527)
Sumas,Washington,3009,US-Canada Border,Jan-24,Pedestrians,4638,49.002,-122.265,POINT (-122.264805 49.002388)
Nighthawk,Washington,3011,US-Canada Border,Jan-24,Train Passengers,0,49,-119.671,POINT (-119.67103 49.000144)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Jan-24,Truck Containers Empty,0,43.095,-79.056,POINT (-79.055847 43.09549)
Brownsville,Texas,2301,US-Mexico Border,Jan-24,Rail Containers Empty,2938,25.952,-97.401,POINT (-97.40067 25.95155)
Carbury,North Dakota,3421,US-Canada Border,Jan-24,Personal Vehicles,1310,48.999,-100.556,POINT (-100.555805 48.999416)
Grand Portage,Minnesota,3613,US-Canada Border,Jan-24,Truck Containers Loaded,1479,48.001,-89.585,POINT (-89.58515 48.001427)
Otay Mesa,California,2506,US-Mexico Border,Jan-24,Personal Vehicle Passengers,680216,32.55,-116.939,POINT (-116.938538 32.55033)
Trout River,New York,0715,US-Canada Border,Jan-24,Rail Containers Loaded,0,44.992,-74.308,POINT (-74.308172 44.992058)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Jan-24,Buses,4628,43.095,-79.056,POINT (-79.055847 43.09549)
Sumas,Washington,3009,US-Canada Border,Jan-24,Buses,67,49.002,-122.265,POINT (-122.264805 49.002388)
Andrade,California,2502,US-Mexico Border,Jan-24,Personal Vehicle Passengers,142221,32.718,-114.728,POINT (-114.72832 32.718143)
Alcan,Alaska,3104,US-Canada Border,Jan-24,Bus Passengers,5500,62.615,-141.001,POINT (-141.001444 62.614961)
Porthill,Idaho,3308,US-Canada Border,Jan-24,Train Passengers,0,49,-116.499,POINT (-116.49925 48.999861)
Fortuna,North Dakota,3417,US-Canada Border,Jan-24,Truck Containers Loaded,0,49,-103.809,POINT (-103.80925 48.999555)
Naco,Arizona,2603,US-Mexico Border,Jan-24,Rail Containers Empty,0,31.334,-109.948,POINT (-109.948413 31.334084)
Northgate,North Dakota,3406,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.999,-102.275,POINT (-102.27475 48.998833)
Vanceboro,Maine,0105,US-Canada Border,Jan-24,Trains,21,45.569,-67.429,POINT (-67.428541 45.568761)
Whitetail,Montana,3312,US-Canada Border,Jan-24,Personal Vehicles,342,48.999,-105.162,POINT (-105.162324 48.999347)
Roseau,Minnesota,3426,US-Canada Border,Jan-24,Trucks,659,49,-95.766,POINT (-95.766469 48.999538)
Madawaska,Maine,0109,US-Canada Border,Jan-24,Rail Containers Loaded,0,47.36,-68.329,POINT (-68.328684 47.360052)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Jan-24,Truck Containers Empty,178,46.509,-84.361,POINT (-84.360833 46.508611)
Sweetgrass,Montana,3310,US-Canada Border,Jan-24,Personal Vehicles,18356,48.998,-111.96,POINT (-111.959611 48.998388)
Point Roberts,Washington,3017,US-Canada Border,Jan-24,Trucks,619,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Roseau,Minnesota,3426,US-Canada Border,Jan-24,Truck Containers Empty,24,49,-95.766,POINT (-95.766469 48.999538)
Calexico East,California,2507,US-Mexico Border,Jan-24,Pedestrians,0,32.673,-115.388,POINT (-115.388018 32.673389)
